member_name,session_id,model,input_tokens,output_tokens,cache_creation_tokens,cache_read_tokens,cost_usd,project_name,recorded_at
hletrd,ses_3f61f491bffeYuIKIipoI1E0Sy,gpt-5.2-codex,252997,64586,0,8263680,4.206885,atik.kr-ops,2026-01-29 14:00:42.716+00
hletrd,ses_3f5f6e0bcffei6oYQ5WuoCTGhP,claude-haiku-4-5,37,1861,94147,464285,0.17345425,atik.kr-ops,2026-01-29 13:55:24.83+00
hletrd,ses_3f60e657bffeXygv5seOX7h8U9,claude-haiku-4-5,22,589,60628,507317,0.1294837,nas-ops,2026-01-29 13:29:32.471+00
hletrd,ses_3f60efb3bffeQ0L5ByrSVL3BIW,claude-haiku-4-5,43,1569,94293,558435,0.18159775,atik.kr-ops,2026-01-29 13:29:09.971+00
hletrd,ses_3f6166763ffe1EKprGmNvqYgPB,claude-haiku-4-5,259,11344,212693,7296159,1.05246115,nas-ops,2026-01-29 13:25:34.53+00
hletrd,ses_3f6181636ffeJ1Tyl6g1rUCpVJ,antigravity-gemini-3-flash,68463,3235,0,541460,0.416352,nas-ops,2026-01-29 13:19:15.459+00
hletrd,ses_3f6180c5fffen5DcTcLkRQ6TVH,antigravity-gemini-3-flash,61799,3759,0,369874,0.3527442,nas-ops,2026-01-29 13:19:12.91+00
hletrd,ses_3f618bd8fffewv4dxGSDyhHrPs,antigravity-gemini-3-flash,58310,5506,0,486818,0.4035654,nas-ops,2026-01-29 13:18:38.835+00
hletrd,ses_3f6198d1bffeyHO7Gf0z4khzEc,antigravity-gemini-3-flash,58851,3989,0,312200,0.330048,nas-ops,2026-01-29 13:17:33.431+00
hletrd,ses_3f6198318ffePhFgPJA9yDdvl5,antigravity-gemini-3-flash,43355,3222,0,147654,0.2226912,nas-ops,2026-01-29 13:17:20.478+00
hletrd,ses_3f619e6d3ffeQWL7MFwAJ56Yc5,claude-haiku-4-5,24,1450,94908,276521,0.1535611,atik.kr-ops,2026-01-29 13:16:56.809+00
hletrd,ses_3f61a619cffejLkcnpxuqaSa3g,antigravity-gemini-3-flash,107685,3651,0,205149,0.4393647,nas-ops,2026-01-29 13:16:27.94+00
hletrd,ses_3f61a533dffe0Bbuv8Z83qut3s,antigravity-gemini-3-flash,94554,3798,0,98571,0.3702033,nas-ops,2026-01-29 13:16:27.396+00
hletrd,ses_3f61ba943ffeNom6E0pQO6zO5h,claude-haiku-4-5,22,1508,161450,418483,0.2512228,nas-ops,2026-01-29 13:15:03.52+00
hletrd,ses_3f61b970affeT036szjbOoTreM,claude-haiku-4-5,17,4840,64128,368286,0.1412056,nas-ops,2026-01-29 13:15:02.851+00
hletrd,ses_3f61c90daffexnIRG0HfrbmnJR,antigravity-gemini-3-flash,59921,3557,0,33111,0.2430513,atik.kr-ops,2026-01-29 13:14:17.273+00
hletrd,ses_3f61c895effeQP8DZ5Lko7GQJw,antigravity-gemini-3-flash,37085,2390,0,16506,0.1520568,atik.kr-ops,2026-01-29 13:14:01.738+00
hletrd,ses_3f61dfaa3ffecnD7QgHCj7TLB8,antigravity-gemini-3-flash,50020,3267,0,66084,0.2188902,atik.kr-ops,2026-01-29 13:12:46.087+00
hletrd,ses_3f61e0ecbffeqsoJmgNrtR6lrk,antigravity-gemini-3-flash,58599,3375,0,16529,0.2313807,atik.kr-ops,2026-01-29 13:12:26.301+00
hletrd,ses_3f6562ef7ffeJbIG35gFjtwuiZ,antigravity-gemini-3-flash,236131,5428,0,907432,1.0620426,nas-ops,2026-01-29 12:11:44.401+00
hletrd,ses_3f656404bffeITxJ5PzBKMv5u2,antigravity-gemini-3-flash,225215,5308,0,488627,0.9018531,nas-ops,2026-01-29 12:11:26.511+00
hletrd,ses_3f6582393ffe1yasRqVyKBBoWn,antigravity-gemini-3-flash,64764,5313,0,237582,0.3452616,nas-ops,2026-01-29 12:09:06.283+00
hletrd,ses_3f6582e78ffejuqmxKG5ybNE8i,antigravity-gemini-3-flash,84529,2305,0,449982,0.4231566,nas-ops,2026-01-29 12:08:57.139+00
hletrd,ses_3f6644d9effex31axlOdc1X3Qb,gpt-5.2-codex,169950,32937,0,1060224,1.3219722,nas-ops,2026-01-29 12:03:03.225+00
hletrd,ses_3f65ee36affe94lb6KhcVvPZlM,antigravity-gemini-3-flash,209518,7593,0,616555,0.9274155,nas-ops,2026-01-29 12:01:56.723+00
hletrd,ses_3f65f9e67ffeUzTQ4ibWXYJrZp,antigravity-gemini-3-flash,320887,4533,0,873376,1.2926688,nas-ops,2026-01-29 12:01:20.391+00
hletrd,ses_3f660a29cffe1dlRXsQJjNc5o5,antigravity-gemini-3-flash,292445,12423,0,445897,1.1974491,nas-ops,2026-01-29 12:00:35.059+00
hletrd,ses_3f6601aceffemB9Od4qy6GajF6,antigravity-gemini-3-flash,43310,1814,0,106422,0.1890666,nas-ops,2026-01-29 12:00:04.217+00
hletrd,ses_3f660b1a1ffeaqKuN0zOjhYx7n,antigravity-gemini-3-flash,298628,3934,0,459015,1.0925985,nas-ops,2026-01-29 11:59:48.161+00
hletrd,ses_3f689fddeffeouJLfSj22WsCyB,antigravity-gemini-3-pro-high,2615395,76840,0,15281851,13.5833403,nas-ops,2026-01-29 11:54:43.24+00
hletrd,ses_3f6767801ffeYsr0t8Gj3kW6W2,gpt-5.2-codex,98581,14740,0,465792,0.6565806,proxmox-ops,2026-01-29 11:40:06.938+00
hletrd,ses_3f67398dbffeXyvaEeIviUFZKA,claude-sonnet-4-5,69,1495,86759,935790,0.62871525,proxmox-ops,2026-01-29 11:39:26.233+00
hletrd,ses_3f693b3ffffeBidbgqj10XpH9u,gpt-5.2-codex,187132,77921,0,2756608,2.5571934,proxmox-ops,2026-01-29 11:39:14.674+00
hletrd,ses_3f6751b41ffert2hlLQbjKJE4x,antigravity-gemini-3-flash,108477,3952,0,123849,0.4218657,proxmox-ops,2026-01-29 11:37:40.115+00
hletrd,ses_3f67527e9ffer95EHmCXECqUYQ,antigravity-gemini-3-flash,105009,4302,0,139912,0.4215306,proxmox-ops,2026-01-29 11:37:39.974+00
hletrd,ses_3f674c26cffeICVoXdc7S1PSz5,claude-haiku-4-5,10,672,93184,92563,0.1291063,proxmox-ops,2026-01-29 11:37:32.252+00
hletrd,ses_3f675208affeND20ZOPVdio6BM,antigravity-gemini-3-flash,52897,2682,0,24614,0.2063052,proxmox-ops,2026-01-29 11:37:14.283+00
hletrd,ses_3f676c2c5ffetjoFG8zIwm8wuo,claude-sonnet-4-5,24,1696,17994,351186,0.1983453,proxmox-ops,2026-01-29 11:35:38.858+00
hletrd,ses_3f676f1f9ffeqIxx6eaJ5iFBRl,claude-sonnet-4-5,42,2946,20992,660146,0.3210798,proxmox-ops,2026-01-29 11:35:36.54+00
hletrd,ses_3f676b0a2ffesSWXvae8bNJQe8,claude-sonnet-4-5,10,1025,4094,165689,0.0804642,proxmox-ops,2026-01-29 11:35:25.85+00
hletrd,ses_3f67727c3ffeFUWotxm05aJI8p,claude-sonnet-4-5,43,2167,108321,563353,0.60784365,proxmox-ops,2026-01-29 11:35:23.725+00
hletrd,ses_3f6770ab9ffeNkrJuIHCaCqe4W,claude-sonnet-4-5,22,1065,13478,345885,0.170349,proxmox-ops,2026-01-29 11:35:11.52+00
hletrd,ses_3f687b3f0ffeLaqiP3xTglXI4h,antigravity-gemini-3-flash,55843,2786,0,815727,0.4540371,nas-ops,2026-01-29 11:17:31.046+00
hletrd,ses_3f687ed20ffeU2guP0TRL0aDu1,antigravity-gemini-3-flash,184091,5478,0,560826,0.8026908,nas-ops,2026-01-29 11:17:29.504+00
hletrd,ses_3f687e680ffeD4U05U6RZ6z9BA,antigravity-gemini-3-flash,156042,2136,0,808237,0.7426371,nas-ops,2026-01-29 11:17:06.452+00
hletrd,ses_3f687e975ffe953IfvXfiWJ8Vy,antigravity-gemini-3-flash,151656,3995,0,405474,0.6365352,nas-ops,2026-01-29 11:17:06.373+00
hletrd,ses_3f6895288ffeF7VUZOnNc7MZmu,antigravity-gemini-3-flash,101138,1150,0,98185,0.3501195,nas-ops,2026-01-29 11:15:37.576+00
hletrd,ses_3f689296fffetsN0zI9Xpa3Mbf,antigravity-gemini-3-flash,105389,1592,0,498986,0.4897428,nas-ops,2026-01-29 11:15:28.859+00
hletrd,ses_3f6894b44ffeP6SFXXLYNFAqH8,claude-haiku-4-5,36,1289,94647,468460,0.17163575,proxmox-ops,2026-01-29 11:15:26.907+00
hletrd,ses_3f6895758ffeM7jJ5dXfmzdgyA,antigravity-gemini-3-flash,163933,1922,0,310811,0.6138723,nas-ops,2026-01-29 11:15:18.108+00
hletrd,ses_3f6894ccbffeyg607ylCoWXy4z,antigravity-gemini-3-flash,45790,1247,0,147287,0.2002611,nas-ops,2026-01-29 11:15:11.412+00
hletrd,ses_3f68954e6ffePp2YZa1pktMB8P,antigravity-gemini-3-flash,146150,1109,0,98163,0.4845339,nas-ops,2026-01-29 11:15:07.168+00
hletrd,ses_3f6894fd1ffeRFDWiW5HrH5jqc,antigravity-gemini-3-flash,9244,745,0,98210,0.06837,nas-ops,2026-01-29 11:15:01.718+00
hletrd,ses_3f691086effeV7t90UqMqWENeq,antigravity-gemini-3-pro-high,767632,12887,0,2410549,3.2193657,nas-ops,2026-01-29 11:13:12.295+00
hletrd,ses_3f68ef123ffeGEGFwwlVB6N13H,claude-haiku-4-5,84,24793,91515,2678175,0.50626025,nas-ops,2026-01-29 11:12:46.106+00
hletrd,ses_3f6907d35ffe3YPqCjy5ScNVIT,claude-haiku-4-5,123,34911,313348,3571520,0.923515,nas-ops,2026-01-29 11:12:32.129+00
hletrd,ses_3f68caad8fferscSzx2w5P2D6K,antigravity-gemini-3-flash,298946,2283,0,315869,1.0258437,nas-ops,2026-01-29 11:11:55.412+00
hletrd,ses_3f68fb862ffeLiNznZCsHNCRDX,claude-haiku-4-5,137,19002,137244,4340896,0.7007916,nas-ops,2026-01-29 11:11:54.617+00
hletrd,ses_3f68cae6affeMMHNlk6fiyUZwg,antigravity-gemini-3-flash,185539,1572,0,316214,0.6750612,nas-ops,2026-01-29 11:11:40.422+00
hletrd,ses_3f68cb228ffeqME3BJOkXpPJs1,antigravity-gemini-3-flash,137116,1963,0,324375,0.5381055,nas-ops,2026-01-29 11:11:37.257+00
hletrd,ses_3f69082e1ffeqtRCIpAaYRplaR,claude-haiku-4-5,72,34896,414690,1729302,0.8658447,nas-ops,2026-01-29 11:11:20.744+00
hletrd,ses_3f690855affe5IgXxkG30whSLq,claude-haiku-4-5,37,12289,168890,912723,0.3638668,nas-ops,2026-01-29 11:08:55.713+00
hletrd,ses_3f69087feffeSp2SGy92mZQDQn,claude-haiku-4-5,68,9844,162135,1487269,0.40068365,nas-ops,2026-01-29 11:08:44.529+00
hletrd,ses_3f6907ffdffe18iIG18YdHZ3iR,claude-haiku-4-5,27,4152,167832,588615,0.2894385,nas-ops,2026-01-29 11:07:52.127+00
hletrd,ses_3f746eeafffe4GTI0RUlb4gIdN,gpt-5.2-codex,201161,19362,0,700160,1.103961,nas-ops,2026-01-29 07:52:05.837+00
hletrd,ses_3f76fa3cbffe4MnylU7ovTP1nZ,gpt-5.2-codex,350466,72870,0,4550784,3.5096832,git,2026-01-29 07:43:32.189+00
hletrd,ses_3f74b81afffemL3SGg4DlCXney,claude-haiku-4-5,37,1200,2415,549921,0.06404785,git,2026-01-29 07:43:16.771+00
hletrd,ses_3f74e0fdcffe7dSb4ETl5HpLd3,claude-haiku-4-5,65,2846,4913,929622,0.11339845,git,2026-01-29 07:40:50.981+00
hletrd,ses_3f752a93fffemZ5kqBU8Bpx1R9,claude-haiku-4-5,43,1500,3082,643116,0.0757071,git,2026-01-29 07:35:31.829+00
hletrd,ses_3f7574b99ffeSpvswcHyvQKozG,claude-haiku-4-5,36,963,94550,463398,0.1693783,git,2026-01-29 07:30:19.985+00
hletrd,ses_3f8860eeeffemfQuIOkJfqOmle,gpt-5.2-codex,418342,100593,0,10941312,6.0463146,proxmox-ops,2026-01-29 07:01:49.024+00
hletrd,ses_3f86ac841ffegLzQbPMkjQQsiq,claude-haiku-4-5,55,3210,97906,759565,0.214444,proxmox-ops,2026-01-29 02:29:50.214+00
hletrd,ses_3f86ead80ffeXRubrbK0KAdrBL,antigravity-gemini-3-flash,84130,5632,0,189738,0.3937914,proxmox-ops,2026-01-29 02:25:39.198+00
hletrd,ses_3f881efffffeTmMCkQGZKofuJ5,antigravity-gemini-3-flash,59156,3305,0,24765,0.2344725,proxmox-ops,2026-01-29 02:04:06.068+00
hletrd,ses_3f8825fa1ffdxLQCuX3F87ofZK,antigravity-gemini-3-flash,93499,5210,0,264371,0.4379583,proxmox-ops,2026-01-29 02:04:00.3+00
hletrd,ses_3f882df67ffeDykNaNMTQNpp76,antigravity-gemini-3-flash,65403,3439,0,140173,0.2898459,proxmox-ops,2026-01-29 02:03:20.268+00
hletrd,ses_3f882d649ffeJMbyfPC51M5nCV,antigravity-gemini-3-flash,72876,3292,0,49255,0.2827845,proxmox-ops,2026-01-29 02:03:08.115+00
hletrd,ses_3f8833cbcffeqAnltgM36gvqQP,antigravity-gemini-3-flash,51926,3822,0,49453,0.2279439,proxmox-ops,2026-01-29 02:02:47.179+00
hletrd,ses_3f883cf24ffeeL4yUemdLrl8Q7,antigravity-gemini-3-flash,79607,3698,0,98706,0.3239028,proxmox-ops,2026-01-29 02:02:12.258+00
hletrd,ses_3f883dbb3ffebx4XGPDcX5o8bo,antigravity-gemini-3-flash,76873,2644,0,57033,0.2873889,proxmox-ops,2026-01-29 02:02:02.896+00
hletrd,ses_3f884dc20ffe3r5xURfGpTtIUv,antigravity-gemini-3-flash,63867,3405,0,24833,0.2501259,proxmox-ops,2026-01-29 02:00:55.039+00
hletrd,ses_3faacc5a3ffeerEKUH5vzn6gKb,antigravity-gemini-3-pro-high,834902,16053,0,1409551,3.1683663,proxmox-ops,2026-01-28 17:42:04.242+00
hletrd,ses_3fac6d473ffe1SXclEAyZ7MIev,antigravity-gemini-3-pro-high,1662937,39576,0,6920099,7.6584807,nas-ops,2026-01-28 16:02:22.13+00
hletrd,ses_3facb8f53ffe20cHpaSFEA0mUA,gpt-5.2-codex,227199,56624,0,1891584,2.0984322,nas-ops,2026-01-28 15:37:39.556+00
hletrd,ses_3fac08c1cffeWKu8YcqOmIZu8u,claude-haiku-4-5,37,1588,137390,679511,0.2476656,nas-ops,2026-01-28 15:36:38.4+00
hletrd,ses_3facd5cd9ffe5KX87q1HIfX6cu,claude-haiku-4-5,34,998,135496,673645,0.2417585,nas-ops,2026-01-28 15:22:35.309+00
hletrd,ses_3fb2661b8ffeaBlDmFuaWifrB4,gpt-5.2-codex,1195320,183202,0,15031040,10.843302,nas-ops,2026-01-28 15:21:29.656+00
hletrd,ses_3fb23d6e4ffeX5JmsmOdgsihmN,gpt-5.2-codex,662629,88336,0,8417152,5.8380726,nas-ops,2026-01-28 14:55:31.557+00
hletrd,ses_3fae73c72ffeMyadYRiTqqcNpW,claude-haiku-4-5,73,2551,138254,1362872,0.3219327,nas-ops,2026-01-28 14:54:50.223+00
hletrd,ses_3faee2d29ffeuZhsBl14ps46FS,claude-haiku-4-5,10,1000,134513,133471,0.18649835,nas-ops,2026-01-28 14:46:26.248+00
hletrd,ses_3faf4a20cffetZfW0t6KXSJnmy,antigravity-gemini-3-flash,96195,4926,0,723346,0.5794788,nas-ops,2026-01-28 14:40:30.748+00
hletrd,ses_3faf4a95bffe57J0GhJzdfPmC7,antigravity-gemini-3-flash,100935,6502,0,436038,0.5311464,nas-ops,2026-01-28 14:40:22.903+00
hletrd,ses_3faf3dd21ffe7GVNPKt7stcNCt,antigravity-gemini-3-flash,68278,792,0,49109,0.2314467,nas-ops,2026-01-28 14:40:20.044+00
hletrd,ses_3faf8aca0ffe3Hz5RoaWcypl5R,antigravity-gemini-3-flash,114047,5694,0,1274939,0.8100327,nas-ops,2026-01-28 14:37:51.914+00
hletrd,ses_3faf8b86fffetQIaP3plvhTlga,antigravity-gemini-3-flash,4676,4430,0,49109,0.0952107,nas-ops,2026-01-28 14:34:49.111+00
hletrd,ses_3fafcd728ffer193y09WEFWl2p,antigravity-gemini-3-flash,362365,6815,0,1170643,1.5405129,nas-ops,2026-01-28 14:32:50.119+00
hletrd,ses_3fb057d85ffepQgl40T8jdDHLB,antigravity-gemini-3-pro-high,1508617,14795,0,6119901,6.5837463,nas-ops,2026-01-28 14:29:47.644+00
hletrd,ses_3fb23d6e4ffeX5JmsmOdgsihmN,claude-opus-4.5,68405,53932,2161249,4813749,10.56300345,nas-ops,2026-01-28 14:25:53.601+00
hletrd,ses_3fb02e7e3ffe9peGYP0FEjS4ei,gpt-5.2-codex,84280,507,0,0,0.260445,nas-ops,2026-01-28 14:23:41.606+00
hletrd,ses_3fb12c760ffe1O9W8ZixxWAXez,claude-opus-4.5,7388,8193,677890,785209,2.9227092,nas-ops,2026-01-28 14:12:24.826+00
hletrd,ses_3fba595c0ffev15G4iNO038WMy,gpt-5.2-codex,5431097,303251,0,44273152,34.1240016,nas-ops,2026-01-28 13:51:06.53+00
hletrd,ses_3fb21800effeqje3glYA00A1c8,claude-haiku-4-5,43,1784,138925,819888,0.26460805,nas-ops,2026-01-28 13:50:49.056+00
hletrd,ses_3fb246134ffey8LmEEvyrQRPeC,antigravity-gemini-3-flash,418061,6635,0,230432,1.4228376,nas-ops,2026-01-28 13:48:11.808+00
hletrd,ses_3fb246dadffeu0N5ewHJ4Ruc4U,antigravity-gemini-3-flash,324217,3203,0,49159,1.0354437,nas-ops,2026-01-28 13:47:30.723+00
hletrd,ses_3fbe9a0acffeUrWuZBieg7Sa0e,gpt-5.2-codex,4135812,353850,0,46003584,31.5162612,nas-ops,2026-01-28 13:34:29.201+00
hletrd,ses_3fb303eb6ffeGur8DI5S5h8T0Q,claude-haiku-4-5,9,231,545,265852,0.02843045,nas-ops,2026-01-28 13:34:13.406+00
hletrd,ses_3fb3132ccffek9VldB6DCyxZHh,claude-haiku-4-5,59,1535,139180,1236671,0.3053761,nas-ops,2026-01-28 13:33:43.555+00
hletrd,ses_3fb6597a7ffe2au4IbVQqdgg5i,gpt-5.2-codex,1717344,116364,0,5880832,8.6617416,nas-ops,2026-01-28 13:22:28.933+00
hletrd,ses_3fb3b8d89ffeACMnVV5LAn1Kpp,claude-haiku-4-5,9,181,544,265647,0.0281587,nas-ops,2026-01-28 13:21:52.231+00
hletrd,ses_3fb3c87b5ffeWwPbK6QmndGjV0,claude-haiku-4-5,69,1882,137241,1493248,0.33035505,nas-ops,2026-01-28 13:21:25.66+00
hletrd,ses_3fb4c883ffferjHA5jMGW1nG19,claude-haiku-4-5,9,641,1855,265105,0.03204325,nas-ops,2026-01-28 13:03:19.499+00
hletrd,ses_3fb4d21fcffeVD4Daj2CFflleL,claude-haiku-4-5,9,359,660,265047,0.0291337,nas-ops,2026-01-28 13:02:40.086+00
hletrd,ses_3fb4ddf8dffeGa08KgS33X4qAe,claude-haiku-4-5,31,1280,140371,545967,0.23649145,nas-ops,2026-01-28 13:02:10.213+00
hletrd,ses_3fb508352ffeW6Kf20sbSmevyF,antigravity-gemini-3-flash,141880,3514,0,345066,0.5818698,nas-ops,2026-01-28 12:59:42.728+00
hletrd,ses_3fb599d2cffeCgKMwYinX8vd29,claude-haiku-4-5,50,1338,4714,1078906,0.1205231,nas-ops,2026-01-28 12:49:27.723+00
hletrd,ses_3fb5f8678ffe49cqd4TMm95OTk,claude-haiku-4-5,195,7240,374042,4320547,0.9360022,nas-ops,2026-01-28 12:46:21.606+00
hletrd,ses_3fb5cae80ffeKzU0maE603vbo7,antigravity-gemini-3-flash,225141,4007,0,147741,0.7798503,nas-ops,2026-01-28 12:46:03.708+00
hletrd,ses_3fb5c7b65ffe7PGkKNCdN6isej,antigravity-gemini-3-flash,10826,822,0,98211,0.0742713,nas-ops,2026-01-28 12:45:54.616+00
hletrd,ses_3fb5e17c3ffeohaSEgNIJsUvjl,antigravity-gemini-3-flash,307975,4255,0,250382,1.0628646,nas-ops,2026-01-28 12:44:38.621+00
hletrd,ses_3fb5eceb4ffeO6wMcvA9TwV57F,antigravity-gemini-3-flash,57122,2814,0,65544,0.2332392,nas-ops,2026-01-28 12:43:25.997+00
hletrd,ses_3fb5f4101ffe2umyOag7tuf25U,antigravity-gemini-3-flash,229741,3675,0,196936,0.8034288,nas-ops,2026-01-28 12:43:11.929+00
hletrd,ses_3fb5f4e8cffeqc96rT6jisgNYd,antigravity-gemini-3-flash,147189,3205,0,49269,0.5044227,nas-ops,2026-01-28 12:43:04.09+00
hletrd,ses_3fb662d2dffeOl43JhtWTkV5mf,antigravity-gemini-3-flash,418787,4056,0,1529051,1.7759163,nas-ops,2026-01-28 12:36:45.061+00
hletrd,ses_3fb68cbcdffeEzStm4wIISMbI5,claude-haiku-4-5,9,411,131810,131498,0.1799763,nas-ops,2026-01-28 12:32:28.74+00
hletrd,ses_3fb8b4418ffem9J1Yzz2Df6l0r,claude-haiku-4-5,35,1175,143452,682127,0.2534377,nas-ops,2026-01-28 11:55:04.838+00
hletrd,ses_3fb938008ffeIBg0iI5Tcw7Npu,claude-haiku-4-5,10,723,132360,131567,0.1822317,nas-ops,2026-01-28 11:45:50.807+00
hletrd,ses_3fbfc00e0ffehq8i7awPaqCrkh,gpt-5.2-codex,1789092,233618,0,24977152,16.3646916,nas-ops,2026-01-28 11:33:29.824+00
hletrd,ses_3fba0a151ffe4lxsp7d5h5oAt7,claude-haiku-4-5,30,1186,133240,662125,0.2387225,nas-ops,2026-01-28 11:31:46.31+00
hletrd,ses_3fba0d69bffeXOE2XMKQYI0Q9q,antigravity-gemini-3-flash,76614,4304,0,254344,0.3707052,nas-ops,2026-01-28 11:31:35.961+00
hletrd,ses_3fba0ceb4ffePgqf7Gmq67xCIA,antigravity-gemini-3-flash,26909,2217,0,147451,0.1582173,nas-ops,2026-01-28 11:31:25.072+00
hletrd,ses_3fba1a311ffeyqD3DWVvUtDT2g,antigravity-gemini-3-flash,80687,3001,0,237857,0.3584331,nas-ops,2026-01-28 11:30:43.651+00
hletrd,ses_3fba1ab31ffeiXjq7jy2mNfaJa,antigravity-gemini-3-flash,41797,3631,0,147475,0.2240985,nas-ops,2026-01-28 11:30:28.575+00
hletrd,ses_3fba2c7b0ffelOVAaZizfmjqBS,antigravity-gemini-3-flash,146559,3806,0,57455,0.5140035,nas-ops,2026-01-28 11:29:16.634+00
hletrd,ses_3fbb8aaebffeCIR01KI14s1pCL,claude-haiku-4-5,49,2592,139272,1348937,0.3219927,nas-ops,2026-01-28 11:05:46.819+00
hletrd,ses_3fbc43ee6ffehXEVTVMSn37bhA,claude-haiku-4-5,29,785,2432,791825,0.0861765,nas-ops,2026-01-28 10:52:52.615+00
hletrd,ses_3fbc6eaccffe3gFm9R3L7Uq1Lq,claude-haiku-4-5,79,3716,185444,1902422,0.4407062,nas-ops,2026-01-28 10:51:49.962+00
hletrd,ses_3fbd085d5ffePGx4c9YWmjNbi0,antigravity-gemini-3-flash,177523,5787,0,242025,0.6919815,nas-ops,2026-01-28 10:39:38.411+00
hletrd,ses_3fbd0bddaffegF1TN4PCqgmepe,antigravity-gemini-3-flash,236756,5529,0,233773,0.8633349,nas-ops,2026-01-28 10:39:12.952+00
hletrd,ses_3fbd82273ffevL9uQ4UyfGt0kQ,antigravity-gemini-3-flash,107021,3554,0,565709,0.5440857,nas-ops,2026-01-28 10:31:37.78+00
hletrd,ses_3fbec306cffe5Z6O65Y7g1QXpV,gpt-5.2-codex,128391,16488,0,504064,0.7837122,nas-ops,2026-01-28 10:16:36.501+00
hletrd,ses_3fbe86b99ffeACK2zibdSxOdpE,claude-haiku-4-5,90,2390,57478,2084889,0.2923764,nas-ops,2026-01-28 10:16:25.232+00
hletrd,ses_3fbe79896ffeJniVYyibMg42h4,antigravity-gemini-3-flash,217851,3509,0,1983974,1.3013802,nas-ops,2026-01-28 10:15:34.741+00
hletrd,ses_3fbe7879bffekPht2cbh1zZ3L0,antigravity-gemini-3-flash,46966,5726,0,280063,0.3108069,nas-ops,2026-01-28 10:14:38.774+00
hletrd,ses_3fbea5f1dffeQowutgeddVZtRL,claude-haiku-4-5,37,1564,134025,664874,0.24187565,nas-ops,2026-01-28 10:11:18.878+00
hletrd,ses_3fbf42fd0ffelKeZHKw7gO1fPh,gpt-5.2-codex,367576,30253,0,2487040,2.302635,nas-ops,2026-01-28 10:10:13.607+00
hletrd,ses_3fbf1a16affeZZcyduPA1LuM7t,antigravity-gemini-3-flash,1124243,6718,0,1794300,4.011789,nas-ops,2026-01-28 10:06:09.487+00
hletrd,ses_40115747fffeIDICOjSWG2J4d6,gpt-5.2-codex,108935,389,0,0,0.33264,proxmox-ops,2026-01-27 12:44:23.368+00
hletrd,ses_4012d642affeKG4TitdEvlIClU,gpt-5.2-codex,242999,32371,0,4722176,2.6312148,nas-ops,2026-01-27 10:02:31.253+00
hletrd,ses_401190fb1ffeCvwL8mSZX4NFNx,claude-haiku-4-5,30,1332,129124,641129,0.2322079,nas-ops,2026-01-27 10:02:15.407+00
hletrd,ses_4014c032affelOfpck7ri1NtNS,claude-opus-4-5,3,27900,144267,1770088,1.49053665,proxmox-ops,2026-01-27 09:52:57.837+00
hletrd,ses_4012c1e8cffeGxMz7iHcudkhwr,antigravity-gemini-3-flash,215983,12202,0,1169458,1.1818164,nas-ops,2026-01-27 09:43:56.304+00
hletrd,ses_40129d4faffep70gZwXYNs3iSf,claude-opus-4-5,1,3316,107337,279568,0.53612715,proxmox-ops,2026-01-27 09:43:46.843+00
hletrd,ses_401908623ffeoeNif4yMf9XpT8,gpt-5.2-codex,176780,26207,0,1139200,1.265205,auggie-wrapper,2026-01-27 07:59:01.586+00
hletrd,ses_4018bec3affeW0h717EmAbgJql,antigravity-gemini-3-flash,118841,3420,0,33027,0.4177311,auggie-wrapper,2026-01-27 07:56:41.792+00
hletrd,ses_401d0595affeXD9Wd1HPtuIFPb,claude-opus-4-5,1,18322,140244,2991413,1.6981719,proxmox-ops,2026-01-27 07:11:07.364+00
hletrd,ses_401dfa64cffepInijJVHMSQVqP,gpt-5.2-codex,136605,27078,0,1551232,1.2813546,hletrd,2026-01-27 06:40:23.595+00
hletrd,ses_401d7cc3fffeL15u3Cz6iQA9mI,antigravity-gemini-3-flash,318764,5620,0,1410593,1.4637699,hletrd,2026-01-27 06:34:59.343+00
hletrd,ses_401e19778ffeCy3Y4gqEsOs1yq,gpt-5.2-codex,53163,24,0,0,0.159849,hletrd,2026-01-27 06:22:44.386+00
hletrd,ses_406d67d59ffeymRZ8kLdnPwbdR,gpt-5.2-codex,742152,43320,0,3833216,4.0262208,tigrison,2026-01-26 07:33:16.552+00
hletrd,ses_40ac1a5a0ffezk3WXS2s66EAkI,gpt-5.2-codex,97290,51813,0,424704,1.1964762,nas-ops,2026-01-25 13:47:01.209+00
hletrd,ses_40be15060ffevN4WKlHkJaCxoe,gpt-5.2-codex,55427,2585,0,0,0.205056,tigrison,2026-01-25 07:46:50.423+00
hletrd,ses_40c088df6ffeP6BLwU18sQUeko,gpt-5.2-codex,53211,2908,0,0,0.203253,hletrd,2026-01-25 07:03:58.752+00
hletrd,ses_40cc98dd7ffeNN8NKNYcfa6bY2,gpt-5.2-codex,137810,43001,0,880128,1.3224834,incheon2026,2026-01-25 04:32:35.33+00
hletrd,ses_41026fbcdffeJ59itMqM3Ddfsh,gpt-5.2-codex,131639,32438,0,756224,1.1083542,tigrison,2026-01-24 12:02:20.817+00
hletrd,ses_4101e69bfffeVJscCsV1vqKwk9,claude-haiku-4-5,35,1667,3488,624741,0.0752041,tigrison,2026-01-24 12:02:04.591+00
hletrd,ses_4102243a8ffeZwRkZJ0XseUkXd,gpt-5.2-codex,85424,4475,0,365952,0.4331826,tigrison,2026-01-24 11:59:40.352+00
